entity,entity_name,lpa_reference,lpa_name,la_name
44009657,Kingsway,E60000188,Camden LPA,London Borough of Camden
44009629,Hanway Street,E60000188,Camden LPA,London Borough of Camden
44009646,Charlotte Street,E60000188,Camden LPA,London Borough of Camden
44009662,Hatton Garden,E60000188,Camden LPA,London Borough of Camden
44009640,Priory Road,E60000188,Camden LPA,London Borough of Camden
44009621,Bloomsbury,E60000188,Camden LPA,London Borough of Camden
44009617,Fitzroy Square,E60000188,Camden LPA,London Borough of Camden
44009647,Regents Park,E60000188,Camden LPA,London Borough of Camden
44009624,Kings Cross St Pancras,E60000188,Camden LPA,London Borough of Camden
44009649,St Johns Wood,E60000188,Camden LPA,London Borough of Camden
44009658,Camden Town,E60000188,Camden LPA,London Borough of Camden
44009656,Regents Canal,E60000188,Camden LPA,London Borough of Camden
44009616,Alexandra Road,E60000188,Camden LPA,London Borough of Camden
44009630,Primrose Hill,E60000188,Camden LPA,London Borough of Camden
44009634,Elsworthy,E60000188,Camden LPA,London Borough of Camden
44009636,Camden Broadway,E60000188,Camden LPA,London Borough of Camden
44009885,Jeffrey's Street,E60000188,Camden LPA,London Borough of Camden
44009652,South Hampstead,E60000188,Camden LPA,London Borough of Camden
44009643,Harmood Street,E60000188,Camden LPA,London Borough of Camden
44009639,Rochester,E60000188,Camden LPA,London Borough of Camden
44009619,Camden Square,E60000188,Camden LPA,London Borough of Camden
44009642,Eton,E60000188,Camden LPA,London Borough of Camden
44009625,Kelly Street,E60000188,Camden LPA,London Borough of Camden
44009623,Belsize Park,E60000188,Camden LPA,London Borough of Camden
44009632,West Kentish Town,E60000188,Camden LPA,London Borough of Camden
44009626,Bartholomew Estate,E60000188,Camden LPA,London Borough of Camden
44009655,Inkerman,E60000188,Camden LPA,London Borough of Camden
44009650,Parkhill,E60000188,Camden LPA,London Borough of Camden
44009648,Fitzjohns Netherhall,E60000188,Camden LPA,London Borough of Camden
44009660,Kentish Town,E60000188,Camden LPA,London Borough of Camden
44009661,Mansfield,E60000188,Camden LPA,London Borough of Camden
44009615,Redington Frognal,E60000188,Camden LPA,London Borough of Camden
44009651,South Hill Park,E60000188,Camden LPA,London Borough of Camden
44009659,Hampstead,E60000188,Camden LPA,London Borough of Camden
44009622,Dartmouth Park,E60000188,Camden LPA,London Borough of Camden
44009620,Holly Lodge Estate,E60000188,Camden LPA,London Borough of Camden
44009641,West End Green,E60000188,Camden LPA,London Borough of Camden
44009654,Highgate Village,E60000188,Camden LPA,London Borough of Camden
44009165,Fenchurch Street Station,E60000189,City of London LPA,City of London Corporation
44009163,Lloyd's Avenue,E60000189,City of London LPA,City of London Corporation
44002497,Leadenhall Market,E60000189,City of London LPA,City of London Corporation
44002498,Bow Lane,E60000189,City of London LPA,City of London Corporation
44002505,St Paul's Cathedral,E60000189,City of London LPA,City of London Corporation
44002514,Fleet Street,E60000189,City of London LPA,City of London Corporation
44002504,Bank,E60000189,City of London LPA,City of London Corporation
44002500,Guildhall,E60000189,City of London LPA,City of London Corporation
44002499,St Helen's Place,E60000189,City of London LPA,City of London Corporation
44002508,Foster Lane,E60000189,City of London LPA,City of London Corporation
44002502,Newgate Street,E60000189,City of London LPA,City of London Corporation
44002515,Chancery Lane,E60000189,City of London LPA,City of London Corporation
44002501,Postman's Park,E60000189,City of London LPA,City of London Corporation
44009168,New Broad Street,E60000189,City of London LPA,City of London Corporation
44002495,Eastcheap,E60000189,City of London LPA,City of London Corporation
44002509,Trinity Square,E60000189,City of London LPA,City of London Corporation
44002511,Crescent,E60000189,City of London LPA,City of London Corporation
44009164,Laurence Pountney Hill,E60000189,City of London LPA,City of London Corporation
44002513,Whitefriars,E60000189,City of London LPA,City of London Corporation
44002496,Queen Street,E60000189,City of London LPA,City of London Corporation
44002512,Temples,E60000189,City of London LPA,City of London Corporation
44002510,Bishopsgate,E60000189,City of London LPA,City of London Corporation
44002506,Finsbury Circus,E60000189,City of London LPA,City of London Corporation
44002507,Smithfield,E60000189,City of London LPA,City of London Corporation
44002494,Charterhouse Square,E60000189,City of London LPA,City of London Corporation
44002503,Brewery,E60000189,City of London LPA,City of London Corporation
44006246,Sun Street,E60000190,Hackney LPA,London Borough of Hackney
44006881,South Shoreditch,E60000190,Hackney LPA,London Borough of Hackney
44006248,Underwood Street,E60000190,Hackney LPA,London Borough of Hackney
44006234,Hackney Road,E60000190,Hackney LPA,London Borough of Hackney
44006236,Hoxton Street,E60000190,Hackney LPA,London Borough of Hackney
44006242,Regent's Canal,E60000190,Hackney LPA,London Borough of Hackney
44006879,Kingsland,E60000190,Hackney LPA,London Borough of Hackney
44006232,Fremont and Warneford,E60000190,Hackney LPA,London Borough of Hackney
44006227,Broadway Market,E60000190,Hackney LPA,London Borough of Hackney
44006875,Albion Square,E60000190,Hackney LPA,London Borough of Hackney
44006249,Victoria Park,E60000190,Hackney LPA,London Borough of Hackney
44006238,Mare Street,E60000190,Hackney LPA,London Borough of Hackney
44006241,Queensbridge Road,E60000190,Hackney LPA,London Borough of Hackney
44006231,De Beauvoir,E60000190,Hackney LPA,London Borough of Hackney
44006233,Graham Road and Mapledene,E60000190,Hackney LPA,London Borough of Hackney
44006247,Town Hall Square,E60000190,Hackney LPA,London Borough of Hackney
44006878,Dalston Lane (West),E60000190,Hackney LPA,London Borough of Hackney
44006243,St Mark's,E60000190,Hackney LPA,London Borough of Hackney
44006229,Clapton Square,E60000190,Hackney LPA,London Borough of Hackney
44006877,Dalston,E60000190,Hackney LPA,London Borough of Hackney
44006239,Newington Green (North),E60000190,Hackney LPA,London Borough of Hackney
44006880,Shacklewell Green,E60000190,Hackney LPA,London Borough of Hackney
44006876,Clapton Pond,E60000190,Hackney LPA,London Borough of Hackney
44006939,Lea Bridge,E60000190,Hackney LPA,London Borough of Hackney
44008762,Clissold Park,E60000190,Hackney LPA,London Borough of Hackney
44006240,Northwold and Cazenove,E60000190,Hackney LPA,London Borough of Hackney
44006244,Stoke Newington,E60000190,Hackney LPA,London Borough of Hackney
44006237,Lordship Park,E60000190,Hackney LPA,London Borough of Hackney
44006245,"Stoke Newington Resvrs, Filter Beds and New River",E60000190,Hackney LPA,London Borough of Hackney
44006228,Clapton Common,E60000190,Hackney LPA,London Borough of Hackney
44008350,Hurlingham,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008352,Imperial Square & Gasworks,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008351,Bishops Park,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008353,Studdridge Street,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008354,Parson's Green,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008379,Central Fulham,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008356,Walham Green,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008378,Crabtree,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008385,Walham Grove,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008382,Turneville/Chesson,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008380,The Billings & Brompton Cutting,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008355,Queen's Club Gardens,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008381,Barons Court,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008348,The Mall,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008347,St. Peter's Square,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008377,Gunter Estate,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008364,Hammersmith Broadway,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008361,Fitzgeorge and Fitzjames,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008383,Westcroft Square,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008366,Bradmore,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008384,Ravenscourt & Starch Green,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008362,Hammersmith Grove,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008369,Lakeside/Sinclair/Blythe Road,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008367,Melrose,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008387,Coningham and Lime Grove,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008363,Shepherds Bush,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008368,Ingersoll and Arminger,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008374,Wood Lane,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008386,Old Oak & Wormholt,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44008365,St. Mary's,E60000191,Hammersmith and Fulham LPA,London Borough of Hammersmith & Fulham
44001077,Westow Hill (North Side),E60000195,Lambeth LPA,London Borough of Lambeth
44000868,Gipsy Hill,E60000195,Lambeth LPA,London Borough of Lambeth
44000894,Elderwood,E60000195,Lambeth LPA,London Borough of Lambeth
44000896,Leigham Court Road (South),E60000195,Lambeth LPA,London Borough of Lambeth
44000892,West Norwood,E60000195,Lambeth LPA,London Borough of Lambeth
44000899,Park Hall Road,E60000195,Lambeth LPA,London Borough of Lambeth
44004077,Streatham Lodge,E60000195,Lambeth LPA,London Borough of Lambeth
44006855,Streatham Common,E60000195,Lambeth LPA,London Borough of Lambeth
44000884,Sunnyhill Road,E60000195,Lambeth LPA,London Borough of Lambeth
44000880,Streatham Park & Garrads Road,E60000195,Lambeth LPA,London Borough of Lambeth
44000883,Streatham High Road & Streatham Hill,E60000195,Lambeth LPA,London Borough of Lambeth
44000886,Leigham Court Road (North),E60000195,Lambeth LPA,London Borough of Lambeth
44000879,Leigham Court Estate,E60000195,Lambeth LPA,London Borough of Lambeth
44000885,Telford Park,E60000195,Lambeth LPA,London Borough of Lambeth
44006851,Hyde Farm,E60000195,Lambeth LPA,London Borough of Lambeth
44000873,La Retraite,E60000195,Lambeth LPA,London Borough of Lambeth
44000895,Lancaster Avenue,E60000195,Lambeth LPA,London Borough of Lambeth
44000874,Rosendale Road,E60000195,Lambeth LPA,London Borough of Lambeth
44008591,Peabody Estate - Rosendale Road,E60000195,Lambeth LPA,London Borough of Lambeth
44000889,Brockwell Park,E60000195,Lambeth LPA,London Borough of Lambeth
44000902,Herne Hill,E60000195,Lambeth LPA,London Borough of Lambeth
44000881,Brixton Water Lane,E60000195,Lambeth LPA,London Borough of Lambeth
44000866,Oaklands Estate,E60000195,Lambeth LPA,London Borough of Lambeth
44000888,Rush Common & Brixton Hill,E60000195,Lambeth LPA,London Borough of Lambeth
44000864,Abbeville Road,E60000195,Lambeth LPA,London Borough of Lambeth
44006849,Clapham Park Road/Northbourne Road,E60000195,Lambeth LPA,London Borough of Lambeth
44008585,Clapham,E60000195,Lambeth LPA,London Borough of Lambeth
44006856,Trinity Gardens,E60000195,Lambeth LPA,London Borough of Lambeth
44000882,Poet's Corner,E60000195,Lambeth LPA,London Borough of Lambeth
44006592,Brixton,E60000195,Lambeth LPA,London Borough of Lambeth
44000893,Loughborough Park,E60000195,Lambeth LPA,London Borough of Lambeth
44000898,Brixton Road,E60000195,Lambeth LPA,London Borough of Lambeth
44000901,Ferndale Road (Jennings Estate),E60000195,Lambeth LPA,London Borough of Lambeth
44000890,Clapham High Street,E60000195,Lambeth LPA,London Borough of Lambeth
44000870,The Chase,E60000195,Lambeth LPA,London Borough of Lambeth
44006850,Clapham Road,E60000195,Lambeth LPA,London Borough of Lambeth
44000891,Rectory Grove,E60000195,Lambeth LPA,London Borough of Lambeth
44006854,Stockwell Green,E60000195,Lambeth LPA,London Borough of Lambeth
44000900,Sibella Road,E60000195,Lambeth LPA,London Borough of Lambeth
44000862,Wandsworth Road,E60000195,Lambeth LPA,London Borough of Lambeth
44000897,Stockwell Park,E60000195,Lambeth LPA,London Borough of Lambeth
44006594,Larkhall,E60000195,Lambeth LPA,London Borough of Lambeth
44000869,South Lambeth Road,E60000195,Lambeth LPA,London Borough of Lambeth
44000877,Hackford Road,E60000195,Lambeth LPA,London Borough of Lambeth
44008587,Minet Estate,E60000195,Lambeth LPA,London Borough of Lambeth
44000876,Vassall Road,E60000195,Lambeth LPA,London Borough of Lambeth
44000871,Roupell Street,E60000195,Lambeth LPA,London Borough of Lambeth
44000875,Waterloo,E60000195,Lambeth LPA,London Borough of Lambeth
44000865,Lansdowne Gardens,E60000195,Lambeth LPA,London Borough of Lambeth
44000863,Albert Square,E60000195,Lambeth LPA,London Borough of Lambeth
44006858,Vauxhall,E60000195,Lambeth LPA,London Borough of Lambeth
44006857,St Marks,E60000195,Lambeth LPA,London Borough of Lambeth
44006593,Kennington,E60000195,Lambeth LPA,London Borough of Lambeth
44000867,Renfrew Road,E60000195,Lambeth LPA,London Borough of Lambeth
44006859,Vauxhall Gardens,E60000195,Lambeth LPA,London Borough of Lambeth
44006848,Albert Embankment,E60000195,Lambeth LPA,London Borough of Lambeth
44008828,Walcot,E60000195,Lambeth LPA,London Borough of Lambeth
44000878,Lambeth Walk & China Walk,E60000195,Lambeth LPA,London Borough of Lambeth
44000887,Lower Marsh,E60000195,Lambeth LPA,London Borough of Lambeth
44006852,Lambeth Palace,E60000195,Lambeth LPA,London Borough of Lambeth
44000872,Mitre Road & Ufford Street,E60000195,Lambeth LPA,London Borough of Lambeth
44006853,South Bank,E60000195,Lambeth LPA,London Borough of Lambeth
44003421,East Ham Town Centre,E60000197,Newham LPA,London Borough of Newham
44003418,"Stratford, St John's",E60000197,Newham LPA,London Borough of Newham
44003419,University Area,E60000197,Newham LPA,London Borough of Newham
44003420,"420-440 Romford Road, Forest Gate",E60000197,Newham LPA,London Borough of Newham
44003416,Forest Gate Town Centre,E60000197,Newham LPA,London Borough of Newham
44003415,"Woodgrange Estate, Forest Gate",E60000197,Newham LPA,London Borough of Newham
44003417,"Durham Road, Manor Park",E60000197,Newham LPA,London Borough of Newham
44010238,Dulwich Wood,E60000198,Southwark LPA,London Borough of Southwark
44010222,Dulwich Village,E60000198,Southwark LPA,London Borough of Southwark
44010240,Honor Oak Rise,E60000198,Southwark LPA,London Borough of Southwark
44010248,Stradella Road,E60000198,Southwark LPA,London Borough of Southwark
44010253,Sunray Estate,E60000198,Southwark LPA,London Borough of Southwark
44010244,The Gardens,E60000198,Southwark LPA,London Borough of Southwark
44010241,Nunhead Cemetry,E60000198,Southwark LPA,London Borough of Southwark
44010252,Nunhead Green,E60000198,Southwark LPA,London Borough of Southwark
44010219,Camberwell Grove,E60000198,Southwark LPA,London Borough of Southwark
44010257,Holly Grove,E60000198,Southwark LPA,London Borough of Southwark
44010256,Rye Lane Peckham,E60000198,Southwark LPA,London Borough of Southwark
44010234,Camberwell Green,E60000198,Southwark LPA,London Borough of Southwark
